"ktax.id"	"tax.id"	"kegg.code"	"scientific.name"	"common.name"	"entrez.gnodes"	"kegg.geneid"	"ncbi.geneid"	"ncbi.proteinid"	"uniprot"
"T01533"	"983544"	"lan"	"Lacinutrix sp. 5H-3-7-4"	""	"0"	"Lacal_0202"	NA	"AEH00055"	"F6GIK7"
"T04680"	"1486034"	"lvn"	"Lacinutrix venerupis"	""	"0"	"BWR22_03990"	NA	"APX99508"	"A0A1P8RLJ4"
"T01586"	"63186"	"zga"	"Zobellia galactanivorans"	""	"0"	"ZOBELLIA_85"	NA	"CAZ94158"	"G0L068"
"T01598"	"886377"	"mrs"	"Muricauda ruestringensis"	""	"0"	"Murru_0874"	NA	"AEM69921"	"G2PKU2"
"T03884"	"516051"	"mlt"	"Muricauda lutaonensis"	""	"0"	"VC82_39"	NA	"AKA33731"	"A0A0D5YPH0"
"T02132"	"746697"	"asl"	"Aequorivita sublithincola"	""	"0"	"Aeqsu_2938"	NA	"AFL82379"	"I3YZG1"
"T02145"	"867902"	"orh"	"Ornithobacterium rhinotracheale DSM 15997"	""	"0"	"Ornrh_1951"	NA	"AFL98096"	"I4A2B2"
"T03303"	"1401325"	"ori"	"Ornithobacterium rhinotracheale ORT-UMN 88"	""	"0"	"Q785_05895"	NA	"AIP99322"	NA
"T02275"	"313595"	"ptq"	"Psychroflexus torquis"	""	"0"	"P700755_003196"	NA	"AFU69853"	"K4IJ49"
"T02441"	"592029"	"ndo"	"Nonlabens dokdonensis"	""	"0"	"DDD_2609"	NA	"AGC77736"	"L7WCT0"
"T04144"	"1476901"	"nom"	"Nonlabens sp. MIC269"	""	"0"	"AAT17_06695"	NA	"ALM20930"	"A0A0S1T929"
"T02533"	"313598"	"pom"	"Polaribacter sp. MED152"	""	"0"	"MED152_01490"	NA	"EAQ41346"	"A2U2H1"
"T04504"	"1774273"	"pob"	"Polaribacter vadi"	""	"0"	"LPB03_09010"	NA	"AOW17595"	"A0A1B8U3R5"
"T04692"	"996801"	"prn"	"Polaribacter reichenbachii"	""	"0"	"BW723_16975"	NA	"APZ47883"	"A0A1B8U5L8"
"T04746"	"1529069"	"pola"	"Polaribacter sp. BM10"	""	"0"	"BXQ17_13065"	NA	"AQS94956"	NA
"T03235"	"1338011"	"eao"	"Elizabethkingia anophelis NUHP1"	""	"0"	"BD94_1436"	NA	"AIL45211"	"A0A077ECE3"
"T03946"	"1352940"	"emn"	"Elizabethkingia anophelis FMS-007"	""	"0"	"M876_14695"	NA	"AKH95810"	NA
"T03757"	"172045"	"elb"	"Elizabethkingia miricola"	""	"0"	"VO54_02596"	NA	"AJW64054"	"A0A0A2H0W9"
"T04743"	"1606016"	"een"	"Elizabethkingia endophytica"	""	"0"	"BBD30_15525"	NA	"AQW95486"	"A0A1T3EAI5"
"T04744"	"238"	"emg"	"Elizabethkingia meningoseptica"	""	"0"	"BBD33_02590"	NA	"AQX04203"	"A0A1T3EWJ8"
"T03521"	"1583100"	"myr"	"Myroides sp. A21"	""	"0"	"MYRA21_2771"	NA	"AJA69880"	NA
"T03631"	"480520"	"mpw"	"Myroides profundi"	""	"0"	"MPR_1947"	NA	"AJH15122"	"A0A0B5RXL5"
"T04190"	"76832"	"mod"	"Myroides odoratimimus"	""	"0"	"AS202_14750"	NA	"ALU27341"	"A0A0U2N6G1"
"T04543"	"1458492"	"myz"	"Myroides sp. ZB35"	""	"0"	"BK054_04725"	NA	"APA91541"	NA
"T03602"	"878220"	"chz"	"Chryseobacterium sp. StRB126"	""	"0"	"CHSO_3726"	NA	"BAP32763"	"A0A077KNJ1"
"T03954"	"1324352"	"cgn"	"Chryseobacterium gallinarum"	""	"0"	"OK18_01015"	NA	"AKK71405"	"A0A0G3LYE5"
"T04193"	"1721091"	"cih"	"Chryseobacterium sp. IHB B 17019"	""	"0"	"ATE47_06215"	NA	"ALR30139"	"A0A0S3FQT6"
"T04575"	"1685010"	"chh"	"Chryseobacterium sp. IHB B 10212"	""	"0"	"A0O34_09255"	NA	"ANF50697"	"A0A172XUJ9"
"T03603"	"754409"	"win"	"Winogradskyella sp. PG-2"	""	"0"	"WPG_1829"	NA	"BAO76059"	"A0A024FGQ8"
"T04714"	"1936080"	"wij"	"Winogradskyella sp. J14-2"	""	"0"	"BWZ20_10120"	NA	"APY08636"	"A0A1P8RXL3"
"T03699"	"1454006"	"sze"	"Siansivirga zeaxanthinifaciens"	""	"0"	"AW14_11115"	NA	"AJR04109"	"A0A0C5WG01"
"T04100"	"1736674"	"ahz"	"Algibacter alginolytica"	""	"0"	"APS56_00865"	NA	"ALJ03788"	"A0A0P0D813"
"T04145"	"1453352"	"syi"	"Sediminicola sp. YIK13"	""	"0"	"SB49_09680"	NA	"ALM08040"	"A0A0S1SC86"
"T04208"	"669041"	"tdi"	"Tenacibaculum dicentrarchi"	""	"0"	"AUW17_00535"	NA	"ALU73874"	"A0A0U3JVT1"
"T04588"	"1850252"	"ten"	"Tenacibaculum sp. LPB0136"	""	"0"	"LPB136_08415"	NA	"APG65374"	"A0A1L3JJT4"
"T04235"	"1622118"	"lut"	"Lutibacter profundi"	""	"0"	"Lupro_07990"	NA	"AMC11199"	"A0A120IEB9"
"T04497"	"1850246"	"lul"	"Lutibacter sp. LPB0138"	""	"0"	"LPB138_13535"	NA	"AOW21639"	"A0A1D8PAN3"
"T04444"	"1790137"	"wfu"	"Wenyingzhuangia fucanilytica"	""	"0"	"AXE80_02480"	NA	"ANW95218"	"A0A1B1Y3A5"
"T04465"	"1336794"	"for"	"Formosa sp. Hel1_33_131"	""	"0"	"FORMB_24060"	NA	"AOR29424"	"A0A1D7Y1H5"
"T04482"	"1336795"	"foh"	"Formosa sp. Hel3_A1_48"	""	"0"	"FORMA_04020"	NA	"AOR25588"	"A0A1D7XQI9"
"T04614"	"1729720"	"salt"	"Salegentibacter sp. T436"	""	"0"	"AO058_08200"	NA	"APS38851"	"A0A1L6R2T8"
"T04683"	"1936081"	"seon"	"Seonamhaeicola sp. S2-3"	""	"0"	"BWZ22_12985"	NA	"APY12088"	"A0A1U7DUH5"
"T00953"	"531844"	"fba"	"Flavobacteriaceae bacterium 3519-10"	""	"0"	"FIC_00555"	NA	"ACU07013"	"C6X3M5"
"T04720"	"1150389"	"fbu"	"Flavobacteriaceae bacterium UJ101"	""	"0"	"UJ101_00613"	NA	"APD06152"	"A0A1J0LIV8"
"T00630"	"444179"	"smg"	"Candidatus Sulcia muelleri GWSS"	""	"0"	"SMGWSS_056"	NA	"ABS30483"	"A8Z5T2"
"T00958"	"595499"	"sms"	"Candidatus Sulcia muelleri SMDSEM"	""	"0"	"SMDSEM_085"	NA	"ACU52804"	"C7LK42"
"T01203"	"641892"	"smh"	"Candidatus Sulcia muelleri DMIN"	""	"0"	"DMIN_01040"	NA	"ADE35398"	"D5D8M6"
"T01303"	"706194"	"sum"	"Candidatus Sulcia muelleri CARI"	""	"0"	"SMCARI_265"	NA	"ADM90061"	"E0TJT4"
"T02783"	"1343076"	"smv"	"Candidatus Sulcia muelleri Sulcia-ALF"	""	"0"	"SULALF_175"	NA	"AGS33438"	"S5TFI9"
"T03352"	"336810"	"smub"	"Candidatus Sulcia muelleri BGSS"	""	"0"	"IM46_452"	NA	"AIN47785"	"A0A088MZJ7"
"T03536"	"336810"	"smum"	"Candidatus Sulcia muelleri ML"	""	"0"	"SMML_v1c01430"	NA	"AIZ48913"	"A0A0A7KS35"
"T03664"	"336810"	"smue"	"Candidatus Sulcia muelleri TETUND"	""	"0"	"SMTETUND_260"	NA	"AHL31337"	"W8PK11"
"T03672"	"1189303"	"smup"	"Candidatus Sulcia muelleri PSPU"	""	"0"	"SMPSPU_025"	NA	"BAO66204"	"X5IXR6"
"T00995"	"331104"	"bbl"	"Blattabacterium Bge (Blattella germanica)"	""	"0"	"BLBBGE_312"	NA	"ACY40325"	"D0JAY7"
"T00996"	"600809"	"bpi"	"Blattabacterium BPLAN (Periplaneta americana)"	""	"0"	"BPLAN_328"	NA	"ACX83951"	"D0J9D0"
"T01642"	"1074889"	"bmm"	"Blattabacterium sp. (Mastotermes darwiniensis)"	""	"0"	"MADAR_224"	NA	"AER40539"	"G7SPT0"
"T01660"	"1075399"	"bcp"	"Blattabacterium Cpu (Cryptocercus punctulatus)"	""	"0"	"BLBCPU_047"	NA	"AEU09116"	"G8LR93"
"T02109"	"1186051"	"bbg"	"Blattabacterium sp. (Blaberus giganteus)"	""	"0"	"BGIGA_156"	NA	"AFJ90607"	"I3QG72"
"T02446"	"1072467"	"bbq"	"Blattabacterium sp. (Blatta orientalis)"	""	"0"	"BLBBOR_449"	NA	"AGD98329"	"L7YEQ3"
"T02525"	"1229512"	"blp"	"Blattabacterium sp. (Panesthia angustipennis spadica)"	""	"0"	"BPAA_455"	NA	"BAM99732"	"M4ZSU8"
"T02863"	"1316444"	"blu"	"Blattabacterium sp. (Nauphoeta cinerea)"	""	"0"	"K645_2281"	"17130781"	"AGW86235"	"U3QDH9"
"T01455"	"755732"	"fte"	"Fluviicola taffensis"	""	"0"	"Fluta_2026"	NA	"AEA44012"	"F2IKA9"
"T01677"	"926562"	"oho"	"Owenweeksia hongkongensis"	""	"0"	"Oweho_0541"	NA	"AEV31557"	"G8QZW3"
"T02439"	"1133592"	"udi"	"Candidatus Uzinura diaspidicola"	""	"0"	"ASNER_072"	NA	"AGC66846"	"L7VK44"
"T03207"	"1415657"	"elv"	"Walczuchella monophlebidarum"	""	"0"	"FNIIJ_269"	NA	"AID37519"	"A0A068DT05"
"T04336"	"1690483"	"bbau"	"Bacteroidetes bacterium"	""	"0"	"AEM51_06380"	NA	"AMS26702"	"A0A142L3A6"
"T00088"	"194439"	"cte"	"Chlorobium tepidum"	""	"0"	"CT0001"	"1005987"	"NP_660907"	"Q8KGG7"
"T00725"	"517417"	"cpc"	"Chlorobaculum parvum"	""	"0"	"Cpar_0412"	NA	"ACF10835"	"B3QL47"
"T04492"	"274537"	"clz"	"Chlorobaculum limnaeum"	""	"0"	"BIU88_03980"	NA	"AOS83375"	"A0A1D8D1Q4"
"T00290"	"340177"	"cch"	"Chlorobium chlorochromatii"	""	"0"	"Cag_0179"	NA	"ABB27457"	"Q3AU68"
"T00439"	"290317"	"cph"	"Chlorobium phaeobacteroides DSM 266"	""	"0"	"Cpha266_0375"	NA	"ABL64434"	"A1BDF7"
"T00709"	"331678"	"cpb"	"Chlorobium phaeobacteroides BS1"	""	"0"	"Cphamn1_2448"	NA	"ACE05343"	"B3EPV3"
"T00766"	"290315"	"cli"	"Chlorobium limicola"	""	"0"	"Clim_0002"	NA	"ACD89110"	"B3EDN0"
"T00499"	"290318"	"pvi"	"Chlorobium phaeovibrioides"	""	"0"	"Cvib_0630"	NA	"ABP36649"	"A4SDU0"
"T00291"	"319225"	"plt"	"Chlorobium luteolum"	""	"0"	"Plut_1635"	NA	"ABB24489"	"Q3B2E2"
"T00731"	"324925"	"pph"	"Pelodictyon phaeoclathratiforme"	""	"0"	"Ppha_0460"	NA	"ACF42786"	"B4SCV2"
"T00732"	"290512"	"paa"	"Prosthecochloris aestuarii"	""	"0"	"Paes_2031"	NA	"ACF47041"	"B4S595"
"T04424"	"1868325"	"proc"	"Prosthecochloris sp. CIB 2401"	""	"0"	"Ptc2401_00780"	NA	"ANT64568"	"A0A1B1Q168"
"T04847"	"1974213"	"prs"	"Prosthecochloris sp. HL-130-GSB"	""	"0"	"B9H02_06200"	NA	"ARM31938"	NA
"T00726"	"517418"	"cts"	"Chloroherpeton thalassium"	""	"0"	"Ctha_1548"	NA	"ACF14007"	"B3QS62"
"T01943"	"945713"	"ial"	"Ignavibacterium album"	""	"0"	"IALB_2380"	NA	"AFH50083"	"I0AM76"
"T02176"	"1191523"	"mro"	"Melioribacter roseus"	""	"0"	"MROS_2298"	NA	"AFN75528"	"I7A2U9"
"T04769"	"459349"	"caci"	"Candidatus Cloacimonas acidaminovorans"	""	"0"	"CLOAM0593"	NA	"CAO80478"	"B0VGP1"
"T00013"	"224324"	"aae"	"Aquifex aeolicus"	""	"0"	"aq_544"	"1193239"	"NP_213381"	"O66821"
"T00745"	"380749"	"hya"	"Hydrogenobaculum sp. Y04AAS1"	""	"0"	"HY04AAS1_0016"	NA	"ACG56708"	"B4U638"
"T02482"	"547144"	"hho"	"Hydrogenobaculum sp. HO"	""	"0"	"HydHO_0257"	NA	"AGG14593"	"M1QHE4"
"T02516"	"547146"	"hys"	"Hydrogenobaculum sp. SN"	""	"0"	"HydSN_0203"	NA	"AGH92834"	NA
"T01167"	"608538"	"hth"	"Hydrogenobacter thermophilus"	""	"0"	"HTH_1423"	NA	"BAI69874"	"D3DJ72"
"T02106"	"608538"	"hte"	"Hydrogenobacter thermophilus"	""	"0"	"Hydth_0026"	NA	"ADO44436"	"D3DF90"
"T01179"	"638303"	"tal"	"Thermocrinis albus"	""	"0"	"Thal_1115"	NA	"ADC89747"	"D3SLW7"
"T03001"	"932678"	"trd"	"Thermocrinis ruber"	""	"0"	"THERU_01825"	NA	"AHE95612"	"W0DED5"
"T00715"	"436114"	"sul"	"Sulfurihydrogenibium sp. YO3AOP1"	""	"0"	"SYO3AOP1_1734"	NA	"ACD67331"	"B2V7A0"
"T00876"	"204536"	"saf"	"Sulfurihydrogenibium azorense"	""	"0"	"SULAZ_0133"	NA	"ACN98611"	"C1DXL8"
"T00870"	"123214"	"pmx"	"Persephonella marina"	""	"0"	"PERMA_1423"	NA	"ACO04505"	"C0QR95"
"T04192"	"1298851"	"ttk"	"Thermosulfidibacter takaii"	""	"0"	"TST_1442"	NA	"BAT72229"	"A0A0S3QV76"
"T01391"	"648996"	"tam"	"Thermovibrio ammonificans"	""	"0"	"Theam_1552"	NA	"ADU97511"	"E8T4X9"
"T01427"	"868864"	"dte"	"Desulfurobacterium thermolithotrophum"	""	"0"	"Dester_0424"	NA	"ADY73078"	"F0S2K6"
"T00022"	"243274"	"tma"	"Thermotoga maritima MSB8"	""	"0"	"TM0461"	"897492"	"NP_228271"	"G4FE09"
"T02663"	"243274"	"tmm"	"Thermotoga maritima MSB8"	""	"0"	"Tmari_1188"	NA	"AGL50112"	"R4P0H8"
"T02976"	"243274"	"tmi"	"Thermotoga maritima MSB8"	""	"0"	"THEMA_02190"	NA	"AHD17747"	"G4FDX4"
"T03902"	"243274"	"tmw"	"Thermotoga maritima MSB8"	""	"0"	"THMA_1271"	NA	"AKE29020"	"Q9X0X3"
"T03900"	"2336"	"tmq"	"Thermotoga maritima Tma100"	""	"0"	"THMB_0453"	NA	"AKE30113"	NA
"T03901"	"2336"	"tmx"	"Thermotoga maritima Tma200"	""	"0"	"THMC_0215"	NA	"AKE26147"	NA
"T00525"	"390874"	"tpt"	"Thermotoga petrophila"	""	"0"	"Tpet_1320"	NA	"ABQ47334"	"A5IMB1"
"T00706"	"126740"	"trq"	"Thermotoga sp. RQ2"	""	"0"	"TRQ2_1577"	NA	"ACB09913"	"B1LCA5"
"T00847"	"309803"	"tna"	"Thermotoga neapolitana"	""	"0"	"CTN_1244"	NA	"ACM23420"	"B9K8Y7"
"T01139"	"590168"	"tnp"	"Thermotoga naphthophila"	""	"0"	"Tnap_1117"	NA	"ADA67204"	"D2C8B8"
"T03494"	"1157948"	"thq"	"Thermotoga sp. 2812B"	""	"0"	"T2812B_02205"	NA	"AIY85990"	NA
"T03495"	"1157947"	"thz"	"Thermotoga sp. Cell2"	""	"0"	"CELL2_05105"	NA	"AIY88320"	NA
"T03669"	"126738"	"thr"	"Thermotoga sp. RQ7"	""	"0"	"TRQ7_02545"	NA	"AJG40349"	"A0A0B5KP46"
"T00618"	"416591"	"tle"	"Pseudothermotoga lettingae"	""	"0"	"Tlet_0689"	NA	"ABV33255"	"A8F521"
"T01554"	"688269"	"tta"	"Pseudothermotoga thermarum"	""	"0"	"Theth_0461"	NA	"AEH50554"	"F7YWW2"
"T04277"	"1123384"	"phy"	"Pseudothermotoga hypogea"	""	"0"	"AJ81_09920"	NA	"AJC74443"	"A0A0X1KT96"
"T00550"	"391009"	"tme"	"Thermosipho melanesiensis"	""	"0"	"Tmel_0098"	NA	"ABR29975"	"A6LJ74"
"T00797"	"484019"	"taf"	"Thermosipho africanus"	""	"0"	"THA_1474"	NA	"ACJ75917"	"B7ID40"
"T04625"	"1462747"	"thp"	"Thermosipho sp. 1063"	""	"0"	"BG95_03580"	NA	"APT72017"	"A0A1L7BEI2"
"T00579"	"381764"	"fno"	"Fervidobacterium nodosum"	""	"0"	"Fnod_1648"	NA	"ABS61483"	"A7HNK0"
"T01808"	"771875"	"fpe"	"Fervidobacterium pennivorans"	""	"0"	"Ferpe_0191"	NA	"AFG34342"	"H9U9Z9"
"T04215"	"2423"	"fia"	"Fervidobacterium islandicum"	""	"0"	"NA23_10400"	NA	"AMW33593"	"A0A1B0VLV0"
"T00621"	"403833"	"pmo"	"Petrotoga mobilis"	""	"0"	"Pmob_1660"	NA	"ABX32354"	"A9BI63"
"T01665"	"443254"	"mpz"	"Marinitoga piezophila"	""	"0"	"Marpi_0065"	NA	"AEX84523"	"H2J2S9"
"T04633"	"1545835"	"marn"	"Marinitoga sp. 1137"	""	"0"	"LN42_00395"	NA	"APT75028"	"A0A1L7BN51"
"T03867"	"1006576"	"dtn"	"Defluviitoga tunisiensis"	""	"0"	"DTL3_1435"	NA	"CEP78729"	"A0A0C7P4E7"
"T00914"	"521045"	"kol"	"Kosmotoga olearia"	""	"0"	"Kole_1955"	NA	"ACR80636"	"C5CGW7"
"T03949"	"1330330"	"kpf"	"Kosmotoga pacifica"	""	"0"	"IX53_09075"	NA	"AKI97948"	"A0A0G2ZGT1"
"T02123"	"660470"	"mpg"	"Mesotoga prima"	""	"0"	"Theba_2505"	NA	"AFK08113"	"I2F860"
"T01804"	"511051"	"cex"	"Caldisericum exile"	""	"0"	"CSE_03910"	NA	"BAL80517"	"I0GID0"
"T01383"	"653733"	"din"	"Desulfurispirillum indicum"	""	"0"	"Selin_0895"	NA	"ADU65635"	"E6W2Q1"
"T01188"	"639282"	"ddf"	"Deferribacter desulfuricans"	""	"0"	"DEFDS_0159"	NA	"BAI79671"	"D3PAP8"
"T01189"	"522772"	"dap"	"Denitrovibrio acetiphilus"	""	"0"	"Dacet_0505"	NA	"ADD67303"	"D4H3Z2"
"T01364"	"768670"	"cni"	"Calditerrivibrio nitroreducens"	""	"0"	"Calni_0536"	NA	"ADR18449"	"E4TFB0"
"T01539"	"717231"	"fsi"	"Flexistipes sinusarabici"	""	"0"	"Flexsi_2314"	NA	"AEI15928"	"F8E6N8"
"T04549"	"880073"	"caby"	"Caldithrix abyssi"	""	"0"	"Cabys_3169"	NA	"APF19917"	"H1XQC3"
"T00774"	"309799"	"dth"	"Dictyoglomus thermophilum"	""	"0"	"DICTH_0584"	NA	"ACI19566"	"B5YD59"
"T00800"	"515635"	"dtu"	"Dictyoglomus turgidum"	""	"0"	"Dtur_0789"	"7082081"	"YP_002352684"	"B8DZY7"
"T00775"	"289376"	"tye"	"Thermodesulfovibrio yellowstonii"	""	"0"	"THEYE_A0961"	"6941911"	"YP_002248794"	"B5YKM9"
"T01281"	"330214"	"nde"	"Nitrospira defluvii"	""	"0"	"NIDE2083"	NA	"CBK41803"	"D8PEZ4"
"T04041"	"42253"	"nmv"	"Nitrospira moscoviensis"	""	"0"	"NITMOv2_1255"	NA	"ALA57683"	"A0A0K2G9Q4"
"T04169"	"1715989"	"nio"	"Candidatus Nitrospira inopinata"	""	"0"	"NITINOP_3355"	NA	"CUQ68327"	"A0A0S4KV95"
"T01809"	"1162668"	"lfc"	"Leptospirillum ferrooxidans"	""	"0"	"LFE_0921"	NA	"BAM06625"	"I0IMX6"
"T02319"	"1048260"	"lfi"	"Leptospirillum ferriphilum ML-04"	""	"0"	"LFML04_1989"	NA	"AFS54189"	"J9ZCQ6"
"T03197"	"1441628"	"lfp"	"Leptospirillum ferriphilum YSK"	""	"0"	"Y981_07990"	NA	"AIA30728"	"A0A059XV72"
"T04007"	"1660083"	"leg"	"Leptospirillum sp. Group II"	""	"0"	"ABH19_05125"	NA	"AKS23261"	"A0A0K0WLJ1"
"T01546"	"667014"	"tid"	"Thermodesulfatator indicus"	""	"0"	"Thein_0776"	NA	"AEH44654"	"F8ACF3"
"T01547"	"795359"	"top"	"Thermodesulfobacterium geofontis"	""	"0"	"TOPB45_0433"	NA	"AEH22537"	"F8C3Z9"
"T03212"	"289377"	"tcm"	"Thermodesulfobacterium commune"	""	"0"	"HL41_02420"	NA	"AIH03739"	"A0A075WR03"
"T04224"	"1653476"	"cthi"	"Caldimicrobium thiodismutans"	""	"0"	"THC_0905"	NA	"BAU23290"	"A0A0U4W2J0"
"T02673"	"1332188"	"saal"	"Candidatus Saccharimonas aalborgensis"	""	"0"	"L336_0986"	NA	"AGL62685"	"R4PWM8"
"T02942"	"1394711"	"sbe"	"Candidatus Saccharibacteria bacterium RAAC3_TM7_1"	""	"0"	"RAAC3_TM7C01G0070"	NA	"AHB41943"	"V5RU85"
"T04605"	"1619070"	"sbag"	"Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17"	""	"0"	"UW38_C0001G0296"	NA	"AKM80159"	"A0A0G4AWX6"
"T03502"	"1476577"	"sox"	"Candidatus Saccharibacteria oral"	""	"0"	"TM7x_03610"	NA	"AJA06651"	"A0A0A7P9C2"
"T04147"	"1735162"	"prf"	"Candidatus Peribacter riflensis"	""	"0"	"PeribacterA2_0364"	NA	"ALM09754"	"A0A0S1SSG8"
"T02155"	"671143"	"mox"	"Candidatus Methylomirabilis oxyfera"	""	"0"	"DAMO_2253"	NA	"CBE69303"	"D5MI10"
"T02946"	"1394709"	"srb"	"Candidate division SR1 bacterium RAAC1_SR1_1"	""	"0"	"P148_SR1C001G0161"	NA	"AHB40971"	NA
"T04487"	"1643353"	"srg"	"Candidate division SR1 bacterium Aalborg_AAW-1"	""	"0"	"XF24_00531"	NA	"AKH32860"	NA
"T02947"	"1394710"	"wwe"	"Candidate division WWE3 bacterium RAAC2_WWE3_1"	""	"0"	"P147_WWE3C01G0025"	NA	"AHB39972"	"V5RRF5"
"T03988"	"1620412"	"bgw"	"Candidate division Kazan bacterium GW2011_GWA1_50_15"	""	"0"	"VE98_C0001G0544"	NA	"AKM84998"	"A0A0G4BC50"
"T03992"	"1618337"	"bbgw"	"Berkelbacteria bacterium GW2011_GWE1_39_12"	""	"0"	"UT28_C0001G0672"	NA	"AKM82468"	"A0A0G4B4Y4"
"T04022"	"1618372"	"mib"	"Candidatus Beckwithbacteria bacterium GW2011_GWC1_49_16"	""	"0"	"UY43_C0001G0395"	NA	"AKM79135"	NA
"T04464"	"1618600"	"wba"	"Candidatus Woesebacteria bacterium GW2011_GWF1_31_35"	""	"0"	"UR17_C0001G0200"	NA	"AKM83008"	NA
"T04023"	"1619007"	"pwo"	"Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1"	""	"0"	"UX70_C0001G0326"	NA	"AKM78051"	"A0A0G4AQS3"
"T04488"	"1618633"	"cgw"	"Candidatus Campbellbacteria bacterium GW2011_OD1_34_28"	""	"0"	"UR58_C0001G0468"	NA	"AKM84185"	NA
"T04457"	"1619077"	"tmg"	"Candidate division TM6 bacterium GW2011_GWF2_28_16"	""	"0"	"US01_C0001G0231"	NA	"AKM81190"	"A0A0G4B0V0"
"T04673"	"1898108"	"baab"	"Bacterium AB1"	""	"0"	"AB837_00038"	NA	"AOP70135"	"A0A1D7W9A1"
"T00003"	"243232"	"mja"	"Methanocaldococcus jannaschii"	""	"0"	"MJ_1390"	NA	"AAB99398"	"Q58785"
"T00976"	"573064"	"mfe"	"Methanocaldococcus fervens"	""	"0"	"Mefer_0672"	NA	"ACV24491"	"C7P7F9"
"T01105"	"579137"	"mvu"	"Methanocaldococcus vulcanius"	""	"0"	"Metvu_1741"	NA	"ACX73592"	"C9RE63"
"T01175"	"644281"	"mfs"	"Methanocaldococcus sp. FS406-22"	""	"0"	"MFS40622_1181"	NA	"ADC69858"	"D3S4U4"
"T01234"	"573063"	"mif"	"Methanocaldococcus infernus"	""	"0"	"Metin_0463"	NA	"ADG13133"	"D5VRD0"
"T03253"	"1301915"	"mjh"	"Methanocaldococcus bathoardescens"	""	"0"	"JH146_1612"	NA	"AIJ06454"	"A0A076LLA7"
"T01510"	"880724"	"mig"	"Methanotorris igneus"	""	"0"	"Metig_0867"	NA	"AEF96411"	"F6BD50"
"T00164"	"267377"	"mmp"	"Methanococcus maripaludis S2"	""	"0"	"MMP0441"	NA	"CAF29997"	"Q6M031"
"T00491"	"402880"	"mmq"	"Methanococcus maripaludis C5"	""	"0"	"MmarC5_0215"	NA	"ABO34531"	"A4FWF6"
"T00615"	"444158"	"mmx"	"Methanococcus maripaludis C6"	""	"0"	"MmarC6_0671"	NA	"ABX01488"	"A9A815"
"T00553"	"426368"	"mmz"	"Methanococcus maripaludis C7"	""	"0"	"MmarC7_0606"	NA	"ABR65673"	"A6VGU7"
"T01584"	"1053692"	"mmd"	"Methanococcus maripaludis X1"	""	"0"	"GYY_07455"	NA	"AEK20347"	"G0H1Z1"
"T03692"	"637914"	"mmak"	"Methanococcus maripaludis KA1"	""	"0"	"MMKA1_18360"	NA	"BAP61953"	NA
"T03693"	"637915"	"mmao"	"Methanococcus maripaludis OS7"	""	"0"	"MMOS7_14690"	NA	"BAP63555"	NA
"T00552"	"419665"	"mae"	"Methanococcus aeolicus"	""	"0"	"Maeo_0493"	NA	"ABR56079"	"A6UUA7"
"T00554"	"406327"	"mvn"	"Methanococcus vannielii"	""	"0"	"Mevan_0670"	NA	"ABR54576"	"P41559"
"T01251"	"456320"	"mvo"	"Methanococcus voltae"	""	"0"	"Mvol_1030"	NA	"ADI36687"	"D7DU77"
"T01534"	"647113"	"mok"	"Methanothermococcus okinawensis"	""	"0"	"Metok_1143"	NA	"AEH07112"	"F8ANX1"
"T00080"	"188937"	"mac"	"Methanosarcina acetivorans"	""	"0"	"MA_1376"	NA	"AAM04792"	"Q8TR08"
"T00271"	"269797"	"mba"	"Methanosarcina barkeri Fusaro"	""	"0"	"Mbar_A1777"	NA	"AAZ70718"	"Q46BM4"
"T03838"	"1434108"	"mby"	"Methanosarcina barkeri MS"	""	"0"	"MSBRM_0134"	NA	"AKB53132"	"A0A0E3QRK1"
"T03839"	"1434109"	"mbw"	"Methanosarcina barkeri Wiesmoor"	""	"0"	"MSBRW_0910"	NA	"AKB50163"	"A0A0E3QJG7"
"T03914"	"1434106"	"mbar"	"Methanosarcina barkeri 227"	""	"0"	"MSBR2_1125"	NA	"AKB57641"	"A0A0E3LQ47"
"T04533"	"1434107"	"mbak"	"Methanosarcina barkeri 3"	""	"0"	"MSBR3_2346"	NA	"AKB82924"	"A0A0E3WXF5"
"T00082"	"192952"	"mma"	"Methanosarcina mazei Go1"	""	"0"	"MM_1367"	NA	"AAM31063"	"Q8PX55"
"T02477"	"1236903"	"mmaz"	"Methanosarcina mazei Tuc01"	""	"0"	"MmTuc01_0878"	NA	"AGF96280"	"M1Q1Y2"
"T04532"	"213585"	"mmj"	"Methanosarcina mazei S-6"	""	"0"	"MSMAS_3272"	NA	"AKB66468"	"A0A0E3RMP1"
"T04626"	"1434113"	"mmac"	"Methanosarcina mazei C16"	""	"0"	"MSMAC_0685"	NA	"AKB70575"	"A0A0E3WR65"
"T03815"	"1434123"	"mvc"	"Methanosarcina vacuolata"	""	"0"	"MSVAZ_2884"	NA	"AKB45153"	"A0A0E3Q8G8"
"T03821"	"1434099"	"mek"	"Methanosarcina sp. Kolksee"	""	"0"	"MSKOL_2415"	NA	"AKB48192"	"A0A0E3QG68"
"T03822"	"1434111"	"mls"	"Methanosarcina lacustris"	""	"0"	"MSLAZ_0517"	NA	"AKB73778"	"A0A0E3S4K9"
